Ping_date,Ping_time,Ping_milliseconds,Latitude,Longitude,Position_status,Depth,Line_status,Ping_status,Altitude,GPS_UTC_time
2018-08-29,01:04:49,890.0,999.00000000,999.00000000,4,50.235306,1,0,-9.9e+37,-1
2018-08-29,01:04:51,409.0,999.00000000,999.00000000,4,50.236673,1,0,-9.9e+37,-1
2018-08-29,01:04:52,930.0,999.00000000,999.00000000,4,50.340125,1,0,-9.9e+37,-1
2018-08-29,01:04:54,450.0,999.00000000,999.00000000,4,50.338785,1,0,-9.9e+37,-1
2018-08-29,01:04:55,969.0,999.00000000,999.00000000,4,50.340536,1,0,-9.9e+37,-1
2018-08-29,01:04:57,489.0,999.00000000,999.00000000,4,50.147362,1,0,-9.9e+37,-1
2018-08-29,01:04:59,009.0,999.00000000,999.00000000,4,50.145201,1,0,-9.9e+37,-1
2018-08-29,01:05:00,529.0,999.00000000,999.00000000,4,50.147359,1,0,-9.9e+37,-1
2018-08-29,01:05:02,048.0,999.00000000,999.00000000,4,50.418836,1,0,-9.9e+37,-1
2018-08-29,01:05:03,568.0,999.00000000,999.00000000,4,50.306937,1,0,-9.9e+37,-1
2018-08-29,01:05:05,088.0,999.00000000,999.00000000,4,50.303503,1,0,-9.9e+37,-1
2018-08-29,01:05:06,607.0,999.00000000,999.00000000,4,50.306237,1,0,-9.9e+37,-1
2018-08-29,01:05:08,128.0,999.00000000,999.00000000,4,50.428417,1,0,-9.9e+37,-1
2018-08-29,01:05:09,648.0,999.00000000,999.00000000,4,50.310276,1,0,-9.9e+37,-1
2018-08-29,01:05:11,169.0,999.00000000,999.00000000,4,50.309327,1,0,-9.9e+37,-1
2018-08-29,01:05:12,688.0,999.00000000,999.00000000,4,50.311989,1,0,-9.9e+37,-1
2018-08-29,01:05:14,198.0,999.00000000,999.00000000,4,50.355388,1,0,-9.9e+37,-1
2018-08-29,01:05:15,718.0,999.00000000,999.00000000,4,50.161952,1,0,-9.9e+37,-1
2018-08-29,01:05:17,238.0,999.00000000,999.00000000,4,50.160688,1,0,-9.9e+37,-1
2018-08-29,01:05:18,758.0,999.00000000,999.00000000,4,50.161886,1,0,-9.9e+37,-1
2018-08-29,01:05:20,278.0,999.00000000,999.00000000,4,50.185510,1,0,-9.9e+37,-1
2018-08-29,01:05:21,798.0,999.00000000,999.00000000,4,50.186827,1,0,-9.9e+37,-1
2018-08-29,01:05:23,318.0,999.00000000,999.00000000,4,50.411140,1,0,-9.9e+37,-1
2018-08-29,01:05:24,838.0,999.00000000,999.00000000,4,50.274357,1,0,-9.9e+37,-1
2018-08-29,01:05:26,358.0,999.00000000,999.00000000,4,50.273905,1,0,-9.9e+37,-1
2018-08-29,01:05:27,878.0,999.00000000,999.00000000,4,50.274863,1,0,-9.9e+37,-1
2018-08-29,01:05:29,398.0,999.00000000,999.00000000,4,50.416264,1,0,-9.9e+37,-1
2018-08-29,01:05:30,918.0,999.00000000,999.00000000,4,50.593026,1,0,-9.9e+37,-1
2018-08-29,01:05:32,438.0,999.00000000,999.00000000,4,50.213238,1,0,-9.9e+37,-1
2018-08-29,01:05:33,958.0,999.00000000,999.00000000,4,50.210404,1,0,-9.9e+37,-1
2018-08-29,01:05:35,478.0,999.00000000,999.00000000,4,50.091918,1,0,-9.9e+37,-1
2018-08-29,01:05:36,998.0,999.00000000,999.00000000,4,50.090984,1,0,-9.9e+37,-1
2018-08-29,01:05:38,518.0,999.00000000,999.00000000,4,50.092196,1,0,-9.9e+37,-1
2018-08-29,01:05:40,038.0,999.00000000,999.00000000,4,50.361850,1,0,-9.9e+37,-1
2018-08-29,01:05:41,558.0,999.00000000,999.00000000,4,50.276888,1,0,-9.9e+37,-1
2018-08-29,01:05:43,078.0,999.00000000,999.00000000,4,50.275607,1,0,-9.9e+37,-1
2018-08-29,01:05:44,598.0,999.00000000,999.00000000,4,50.161649,1,0,-9.9e+37,-1
2018-08-29,01:05:46,118.0,999.00000000,999.00000000,4,50.160531,1,0,-9.9e+37,-1
2018-08-29,01:05:47,638.0,999.00000000,999.00000000,4,50.161901,1,0,-9.9e+37,-1
2018-08-29,01:05:49,158.0,999.00000000,999.00000000,4,50.402393,1,0,-9.9e+37,-1
2018-08-29,01:05:50,678.0,999.00000000,999.00000000,4,50.339690,1,0,-9.9e+37,-1
2018-08-29,01:05:52,198.0,999.00000000,999.00000000,4,50.338108,1,0,-9.9e+37,-1
2018-08-29,01:05:53,718.0,999.00000000,999.00000000,4,50.339764,1,0,-9.9e+37,-1
2018-08-29,01:05:55,239.0,999.00000000,999.00000000,4,50.111925,1,0,-9.9e+37,-1
2018-08-29,01:05:56,758.0,999.00000000,999.00000000,4,50.110454,1,0,-9.9e+37,-1
2018-08-29,01:05:58,278.0,999.00000000,999.00000000,4,50.111983,1,0,-9.9e+37,-1
2018-08-29,01:05:59,799.0,999.00000000,999.00000000,4,50.409819,1,0,-9.9e+37,-1
